engagement_score,name,reply_text,stream_id,tweet_url
18683.183559540146,Donald Trump,"#MarchForTrump June 15 
Greensboro NC needs your support!",1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,#Simply Impeach Unfit space cadet Bone  spurs #Kick enabling Grifting GOPTo Curb,1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,,1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,You were elected by a fluke electoral college system that does not represent what the majority of this country thinks! Don't be so surprised by a push back from the majority!,1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,This.,1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
18683.183559540146,Donald Trump,"#PatriotsDay #MondayMorning #Election2020 #MondayMotivation #coffee

Mr @POTUS - but not like #PeteButtigieg ""populist""?

#Pence vs #Buttigieg?

#LGBT #LGBTQ platforms must answer IF #Pete denies #CREATOR grace by misses over-named by parents, & under raised by community?

#HOGAN",1117601418855243778,https://twitter.com/realDonaldTrump/status/1117601418855243778
23367.76912522908,Donald Trump,"Jared Kushner and Ivanka Trump made at least $82 million in outside income last year while serving...
Documents reveal that the couple earned immense income from other enterprises while working in the Trump administration.",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,Jared Kushner failed to disclose he led a foundation funding illegal Israeli settlements before U.N. vote,1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"One of Jared’s largest financial assets is the company Cadre. You know, the company that sought a $100 million investment from a Saudi-backed fund. 
https://www.businessinsider.com/ivanka-trump-jared-kushner-net-worth-2019-1#kushner-bought-the-new-york-observer-in-2006-for-10-million-a-former-associate-told-time-magazine-that-his-father-charles-kushner-bought-the-paper-for-his-son-as-a-graduation-present-5 … …",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"SCOOP by @ErinBanco: Embassy staffers say Jared Kushner shut them out of his meetings with members of Saudi’s royal court in Riyadh last week – Kushner's first face-to-face meeting with Prince MBS since MBS ordered the killing of Jamal Kashoggi.
#Maddow",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"Kushner accused of using WhatsApp, personal email to conduct official business: report http://hill.cm/uz1RMLp ",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"Jared Kushner and Ivanka Trump Use Private Accounts for Official ...
https://www.nytimes.com/2019/03/21/us/politics/jared-kushner-whatsapp.html …
Mar 21, 2019 - Mr. Kushner and Ms. Trump's use of private email accounts and an unofficial ... of the House Oversight and Reform Committee revealed information on ... of violations of fed",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,SCOOP by @ddknyt: Jared Kushner was discussing American policy with the rulers of Saudi Arabia at virtually the same time that his brother was talking business with their top aides. https://www.nytimes.com/2019/03/21/world/middleeast/kushner-saudi-arabia.html?action=click&module=News&pgtype=Homepage … …,1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"Kushner Cos. plans 1,100-unit rental project in Miami Opportunity Zone - $550M, three-phase project marks the first for Kushner in South Florida… Mar 7, 2019",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,Can you ask him about Qatar bailing out 666 5th Ave.?,1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,I can’t wait for this story to blow up.,1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,Give it another couple months...,1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,,1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"just a reminder that the president's overleveraged and underqualified son-in-law was denied security clearance after 'revising' his disclosure statements umpteen times and holds secret, unrecorded playdates with the Crown Prince of Bone Saw Arabia. is he giving away state secrets",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,Hello I want to be your friend,1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"not now, sexbot, we're dealing with some serious issues here",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"Hahahahaha 
That’s the funniest reply.. ever!",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"Ooh, this is where @IvankaTrump’s husband acknowledged that his bff MBS murdered American journalist #JamalKhashoggi.

Reminders: Jared Kushner’s security clearance was denied, DT forced it through, and they are all #complicit in the #KhashoggiCoverUp.

#CorruptAF
#ImpeachTrump",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"December 2018 @realDonaldTrump: “It could very well be that the crown prince had knowledge of this tragic event - maybe he did and maybe he didn't.”

MBS “vehemently denies” knowledge of #JamalKhashoggiMurder

(MBS + the Saudis) “have been a good ally.”

#KhashoggiCoverUp",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
23367.76912522908,Donald Trump,"Sat, 11/17/2018: @realDonaldTrump pledged his admin will “be having a very full report over the next two days, probably Monday or Tuesday,” inc. “who did it.”

In 2/2019, Trump refused #MagnitskyAct request to investigate #JamalKhashoggiMurder.

#TrumpLies
#KhashoggiCoverUp",1120715879640174592,https://twitter.com/realDonaldTrump/status/1120715879640174592
37943.64114728111,Donald Trump,"The left motto is—

“Yes, as long as it’s not in my backyard”",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"Really, it’s our motto? I didn’t get the memo, but it beats the motto of the right, which is, “We only like brown people that we own”.",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,Damn I just learn all kinds of stuff from liberals. Now I learned that I own people of color.,1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"Hell, I am a person of color and didn’t know that I was owned by a conservative?  This is news to me!  If that’s the case why the hell am I paying all my bills instead of my owner?",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,I don’t recall my message using the current tense ,1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,“Own” Lmao,1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,Free Assange,1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"I can't stop thinking about how he said WikiLeaks isn't his thing. watching a grown man chicken out like that, I'm feeling second hand embarrassment for Trump , regardless of other issues, how can I respect a man after that particular cringe wimp out?",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"Wow do you really think he’s stupid enough to say anything but that!? Any thing in support of WikiLeaks or J.Assange the Dems would open an investigation! my goodness he’s not stupid and neither are we. No matter what he says to convince Dems, I know in my what POTUS is about",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"Distancing himself from Wikileaks and Assange is a good sign to me, especially if Assange unloads info to destroy the Dems.  This is one of those situations where we need to just wait for the outcome before reacting too harshly.",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"Trust POTUS no matter how he has to make it sound, trust God, trust the process, those of us who know him will understand what he’s up to. Gods gonna give him wisdom & discernment",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"I'm amazed at how some of the commenters think he's folding. The man is on the offensive and we're about to see things we never thought we'd see. Of course, we've seen a lot already. One more plus, think of the timing of this. Mueller done, Assange coming.",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"It amazes me more you lobotomized knuckleheads think there is one smart, honest, or decent bone in that bloated orange body of his. ",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,It amazes me that those like you allow your hatred to override any ability to actually think.,1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
37943.64114728111,Donald Trump,"Come legally like we did when we escaped Iraq.  My mother risked her life to protect & save the life of her 8 children, entering America legally.  illegal immigration is unfair to us who followed the rule of law even when escaping oppression & persecution.",1116891452003557376,https://twitter.com/realDonaldTrump/status/1116891452003557376
